image,label_str,label,split
images/american_bulldog_107.jpg,american,1,train
images/keeshond_132.jpg,keeshond,16,train
images/yorkshire_terrier_21.jpg,yorkshire,34,train
images/japanese_chin_32.jpg,japanese,15,train
images/shiba_inu_95.jpg,shiba,29,train
images/american_pit_bull_terrier_62.jpg,american,1,train
images/scottish_terrier_6.jpg,scottish,28,train
images/staffordshire_bull_terrier_202.jpg,staffordshire,32,train
images/saint_bernard_20.jpg,saint,26,train
images/Siamese_159.jpg,siamese,30,train
images/leonberger_106.jpg,leonberger,17,train
images/english_cocker_spaniel_158.jpg,english,11,train
images/pomeranian_103.jpg,pomeranian,22,train
images/boxer_2.jpg,boxer,7,train
images/pomeranian_104.jpg,pomeranian,22,train
images/basset_hound_181.jpg,basset,2,train
images/beagle_22.jpg,beagle,3,train
images/english_setter_23.jpg,english,11,train
images/american_bulldog_18.jpg,american,1,train
images/beagle_67.jpg,beagle,3,train
images/boxer_77.jpg,boxer,7,train
images/beagle_197.jpg,beagle,3,train
images/german_shorthaired_48.jpg,german,12,train
images/Egyptian_Mau_150.jpg,egyptian,10,train
images/pomeranian_62.jpg,pomeranian,22,train
images/american_pit_bull_terrier_147.jpg,american,1,train
images/shiba_inu_23.jpg,shiba,29,train
images/american_bulldog_64.jpg,american,1,train
images/Ragdoll_32.jpg,ragdoll,24,train
images/scottish_terrier_192.jpg,scottish,28,train
images/Bengal_169.jpg,bengal,4,train
images/pug_19.jpg,pug,23,train
images/english_setter_93.jpg,english,11,train
images/havanese_83.jpg,havanese,14,train
images/Bombay_117.jpg,bombay,6,train
images/boxer_171.jpg,boxer,7,train
images/basset_hound_6.jpg,basset,2,train
images/Abyssinian_93.jpg,abyssinian,0,train
images/samoyed_195.jpg,samoyed,27,train
images/american_pit_bull_terrier_128.jpg,american,1,train
images/Bengal_52.jpg,bengal,4,train
images/miniature_pinscher_175.jpg,miniature,19,train
images/Maine_Coon_132.jpg,maine,18,train
images/Abyssinian_216.jpg,abyssinian,0,train
images/Persian_172.jpg,persian,21,train
images/beagle_125.jpg,beagle,3,train
images/american_bulldog_151.jpg,american,1,train
images/Bombay_66.jpg,bombay,6,train
images/wheaten_terrier_22.jpg,wheaten,33,train
images/newfoundland_90.jpg,newfoundland,20,train
images/american_bulldog_58.jpg,american,1,train
images/basset_hound_128.jpg,basset,2,train
images/Maine_Coon_267.jpg,maine,18,train
images/Bengal_11.jpg,bengal,4,train
images/Bengal_68.jpg,bengal,4,train
images/Russian_Blue_172.jpg,russian,25,train
images/shiba_inu_177.jpg,shiba,29,train
images/Sphynx_57.jpg,sphynx,31,train
images/german_shorthaired_6.jpg,german,12,train
images/Sphynx_111.jpg,sphynx,31,train
images/Siamese_128.jpg,siamese,30,train
images/great_pyrenees_140.jpg,great,13,train
images/great_pyrenees_44.jpg,great,13,train
images/american_pit_bull_terrier_66.jpg,american,1,train
images/pug_73.jpg,pug,23,train
images/Siamese_92.jpg,siamese,30,train
images/miniature_pinscher_144.jpg,miniature,19,train
images/saint_bernard_91.jpg,saint,26,train
images/english_cocker_spaniel_56.jpg,english,11,train
images/saint_bernard_56.jpg,saint,26,train
images/english_setter_172.jpg,english,11,train
images/newfoundland_8.jpg,newfoundland,20,train
images/chihuahua_196.jpg,chihuahua,9,train
images/great_pyrenees_116.jpg,great,13,train
images/american_bulldog_141.jpg,american,1,train
images/newfoundland_50.jpg,newfoundland,20,train
images/Birman_33.jpg,birman,5,train
images/Egyptian_Mau_113.jpg,egyptian,10,train
images/basset_hound_21.jpg,basset,2,train
images/saint_bernard_169.jpg,saint,26,train
images/pug_118.jpg,pug,23,train
images/scottish_terrier_33.jpg,scottish,28,train
images/Sphynx_127.jpg,sphynx,31,train
images/samoyed_44.jpg,samoyed,27,train
images/beagle_96.jpg,beagle,3,train
images/Russian_Blue_80.jpg,russian,25,train
images/newfoundland_10.jpg,newfoundland,20,train
images/yorkshire_terrier_98.jpg,yorkshire,34,train
images/Maine_Coon_87.jpg,maine,18,train
images/yorkshire_terrier_5.jpg,yorkshire,34,train
images/Birman_85.jpg,birman,5,train
images/wheaten_terrier_16.jpg,wheaten,33,train
images/leonberger_154.jpg,leonberger,17,train
images/basset_hound_103.jpg,basset,2,train
images/yorkshire_terrier_129.jpg,yorkshire,34,train
images/Sphynx_33.jpg,sphynx,31,train
images/Birman_77.jpg,birman,5,train
images/english_cocker_spaniel_85.jpg,english,11,train
images/american_pit_bull_terrier_78.jpg,american,1,train
images/american_bulldog_192.jpg,american,1,train
images/miniature_pinscher_11.jpg,miniature,19,train
images/Persian_140.jpg,persian,21,train
images/american_pit_bull_terrier_160.jpg,american,1,train
images/leonberger_45.jpg,leonberger,17,train
images/Persian_43.jpg,persian,21,train
images/beagle_52.jpg,beagle,3,train
images/Russian_Blue_102.jpg,russian,25,train
images/havanese_86.jpg,havanese,14,train
images/wheaten_terrier_194.jpg,wheaten,33,train
images/boxer_105.jpg,boxer,7,train
images/Bombay_46.jpg,bombay,6,train
images/Bengal_112.jpg,bengal,4,train
images/american_bulldog_117.jpg,american,1,train
images/shiba_inu_198.jpg,shiba,29,train
images/Siamese_176.jpg,siamese,30,train
images/British_Shorthair_170.jpg,british,8,train
images/Bengal_153.jpg,bengal,4,train
images/Bombay_194.jpg,bombay,6,train
images/english_cocker_spaniel_129.jpg,english,11,train
images/newfoundland_140.jpg,newfoundland,20,train
images/leonberger_36.jpg,leonberger,17,train
images/boxer_71.jpg,boxer,7,train
images/samoyed_107.jpg,samoyed,27,train
images/Siamese_119.jpg,siamese,30,train
images/wheaten_terrier_99.jpg,wheaten,33,train
images/english_setter_84.jpg,english,11,train
images/american_bulldog_86.jpg,american,1,train
images/British_Shorthair_145.jpg,british,8,train
images/leonberger_35.jpg,leonberger,17,train
images/pomeranian_171.jpg,pomeranian,22,train
images/japanese_chin_40.jpg,japanese,15,train
images/Bombay_202.jpg,bombay,6,train
images/Abyssinian_137.jpg,abyssinian,0,train
images/havanese_71.jpg,havanese,14,train
images/wheaten_terrier_143.jpg,wheaten,33,train
images/pug_103.jpg,pug,23,train
images/saint_bernard_164.jpg,saint,26,train
images/chihuahua_164.jpg,chihuahua,9,train
images/Sphynx_205.jpg,sphynx,31,train
images/Persian_49.jpg,persian,21,train
images/Bengal_95.jpg,bengal,4,train
images/newfoundland_189.jpg,newfoundland,20,train
images/boxer_84.jpg,boxer,7,train
images/Persian_85.jpg,persian,21,train
images/Birman_46.jpg,birman,5,train
images/leonberger_57.jpg,leonberger,17,train
images/Sphynx_124.jpg,sphynx,31,train
images/chihuahua_58.jpg,chihuahua,9,train
images/yorkshire_terrier_51.jpg,yorkshire,34,train
images/Abyssinian_15.jpg,abyssinian,0,train
images/Sphynx_38.jpg,sphynx,31,train
images/keeshond_190.jpg,keeshond,16,train
images/Persian_116.jpg,persian,21,train
images/staffordshire_bull_terrier_55.jpg,staffordshire,32,train
images/miniature_pinscher_151.jpg,miniature,19,train
images/keeshond_178.jpg,keeshond,16,train
images/chihuahua_146.jpg,chihuahua,9,train
images/japanese_chin_128.jpg,japanese,15,train
images/Maine_Coon_253.jpg,maine,18,train
images/shiba_inu_64.jpg,shiba,29,train
images/miniature_pinscher_17.jpg,miniature,19,train
images/Siamese_201.jpg,siamese,30,train
images/Birman_23.jpg,birman,5,train
images/newfoundland_133.jpg,newfoundland,20,train
images/beagle_34.jpg,beagle,3,train
images/scottish_terrier_158.jpg,scottish,28,train
images/beagle_155.jpg,beagle,3,train
images/havanese_180.jpg,havanese,14,train
images/keeshond_127.jpg,keeshond,16,train
images/havanese_103.jpg,havanese,14,train
images/pug_173.jpg,pug,23,train
images/Birman_20.jpg,birman,5,train
images/beagle_112.jpg,beagle,3,train
images/shiba_inu_147.jpg,shiba,29,train
images/staffordshire_bull_terrier_85.jpg,staffordshire,32,train
images/Persian_264.jpg,persian,21,train
images/staffordshire_bull_terrier_200.jpg,staffordshire,32,train
images/havanese_82.jpg,havanese,14,train
images/saint_bernard_189.jpg,saint,26,train
images/leonberger_2.jpg,leonberger,17,train
images/Bengal_142.jpg,bengal,4,train
images/pomeranian_150.jpg,pomeranian,22,train
images/pug_143.jpg,pug,23,train
images/basset_hound_88.jpg,basset,2,train
images/leonberger_175.jpg,leonberger,17,train
images/samoyed_149.jpg,samoyed,27,train
images/pomeranian_184.jpg,pomeranian,22,train
images/keeshond_199.jpg,keeshond,16,train
images/miniature_pinscher_46.jpg,miniature,19,train
images/samoyed_172.jpg,samoyed,27,train
images/german_shorthaired_133.jpg,german,12,train
images/havanese_53.jpg,havanese,14,train
images/Bengal_111.jpg,bengal,4,train
images/Sphynx_194.jpg,sphynx,31,train
images/staffordshire_bull_terrier_176.jpg,staffordshire,32,train
images/yorkshire_terrier_18.jpg,yorkshire,34,train
images/beagle_190.jpg,beagle,3,train
images/Russian_Blue_35.jpg,russian,25,train
images/saint_bernard_145.jpg,saint,26,train
images/yorkshire_terrier_133.jpg,yorkshire,34,train
images/Siamese_81.jpg,siamese,30,train
images/chihuahua_200.jpg,chihuahua,9,train
images/Birman_105.jpg,birman,5,train
images/saint_bernard_41.jpg,saint,26,train
images/wheaten_terrier_70.jpg,wheaten,33,train
images/basset_hound_72.jpg,basset,2,train
images/Maine_Coon_133.jpg,maine,18,train
images/pomeranian_52.jpg,pomeranian,22,train
images/Bengal_12.jpg,bengal,4,train
images/Ragdoll_119.jpg,ragdoll,24,train
images/Maine_Coon_119.jpg,maine,18,train
images/wheaten_terrier_160.jpg,wheaten,33,train
images/english_setter_149.jpg,english,11,train
images/Abyssinian_26.jpg,abyssinian,0,train
images/Russian_Blue_60.jpg,russian,25,train
images/japanese_chin_52.jpg,japanese,15,train
images/samoyed_13.jpg,samoyed,27,train
images/newfoundland_100.jpg,newfoundland,20,train
images/shiba_inu_87.jpg,shiba,29,train
images/beagle_175.jpg,beagle,3,train
images/miniature_pinscher_81.jpg,miniature,19,train
images/miniature_pinscher_85.jpg,miniature,19,train
images/Sphynx_29.jpg,sphynx,31,train
images/Bombay_34.jpg,bombay,6,train
images/english_cocker_spaniel_4.jpg,english,11,train
images/american_pit_bull_terrier_165.jpg,american,1,train
images/British_Shorthair_180.jpg,british,8,train
images/english_cocker_spaniel_142.jpg,english,11,train
images/yorkshire_terrier_118.jpg,yorkshire,34,train
images/english_cocker_spaniel_25.jpg,english,11,train
images/miniature_pinscher_150.jpg,miniature,19,train
images/Bombay_184.jpg,bombay,6,train
images/wheaten_terrier_18.jpg,wheaten,33,train
images/saint_bernard_11.jpg,saint,26,train
images/pomeranian_197.jpg,pomeranian,22,train
images/Birman_126.jpg,birman,5,train
images/Persian_68.jpg,persian,21,train
images/Bombay_81.jpg,bombay,6,train
images/Ragdoll_93.jpg,ragdoll,24,train
images/german_shorthaired_18.jpg,german,12,train
images/german_shorthaired_59.jpg,german,12,train
images/beagle_39.jpg,beagle,3,train
images/yorkshire_terrier_165.jpg,yorkshire,34,train
images/german_shorthaired_50.jpg,german,12,train
images/havanese_170.jpg,havanese,14,train
images/Siamese_80.jpg,siamese,30,train
images/wheaten_terrier_85.jpg,wheaten,33,train
images/Russian_Blue_12.jpg,russian,25,train
images/havanese_118.jpg,havanese,14,train
images/shiba_inu_120.jpg,shiba,29,train
images/staffordshire_bull_terrier_24.jpg,staffordshire,32,train
images/Bengal_71.jpg,bengal,4,train
images/english_setter_139.jpg,english,11,train
images/american_pit_bull_terrier_121.jpg,american,1,train
images/american_pit_bull_terrier_125.jpg,american,1,train
images/yorkshire_terrier_73.jpg,yorkshire,34,train
images/leonberger_65.jpg,leonberger,17,train
images/keeshond_189.jpg,keeshond,16,train
images/american_pit_bull_terrier_167.jpg,american,1,train
images/Ragdoll_68.jpg,ragdoll,24,train
images/miniature_pinscher_104.jpg,miniature,19,train
images/Abyssinian_29.jpg,abyssinian,0,train
images/boxer_137.jpg,boxer,7,train
images/Egyptian_Mau_18.jpg,egyptian,10,train
images/american_pit_bull_terrier_148.jpg,american,1,train
images/staffordshire_bull_terrier_199.jpg,staffordshire,32,train
images/samoyed_56.jpg,samoyed,27,train
images/japanese_chin_20.jpg,japanese,15,train
images/american_bulldog_109.jpg,american,1,train
images/scottish_terrier_46.jpg,scottish,28,train
images/Bengal_152.jpg,bengal,4,train
images/beagle_192.jpg,beagle,3,train
images/Siamese_179.jpg,siamese,30,train
images/British_Shorthair_47.jpg,british,8,train
images/Russian_Blue_1.jpg,russian,25,train
images/great_pyrenees_66.jpg,great,13,train
images/leonberger_140.jpg,leonberger,17,train
images/english_cocker_spaniel_99.jpg,english,11,train
images/beagle_180.jpg,beagle,3,train
images/chihuahua_77.jpg,chihuahua,9,train
images/Egyptian_Mau_215.jpg,egyptian,10,train
images/boxer_64.jpg,boxer,7,train
images/chihuahua_30.jpg,chihuahua,9,train
images/english_cocker_spaniel_152.jpg,english,11,train
images/newfoundland_19.jpg,newfoundland,20,train
images/boxer_20.jpg,boxer,7,train
images/pomeranian_55.jpg,pomeranian,22,train
images/Russian_Blue_236.jpg,russian,25,train
images/Russian_Blue_169.jpg,russian,25,train
images/shiba_inu_61.jpg,shiba,29,train
images/Sphynx_110.jpg,sphynx,31,train
images/Persian_180.jpg,persian,21,train
images/shiba_inu_56.jpg,shiba,29,train
images/english_setter_152.jpg,english,11,train
images/shiba_inu_136.jpg,shiba,29,train
images/american_pit_bull_terrier_71.jpg,american,1,train
images/wheaten_terrier_148.jpg,wheaten,33,train
images/Siamese_143.jpg,siamese,30,train
images/Ragdoll_166.jpg,ragdoll,24,train
images/pug_144.jpg,pug,23,train
images/saint_bernard_75.jpg,saint,26,train
images/boxer_152.jpg,boxer,7,train
images/newfoundland_7.jpg,newfoundland,20,train
images/japanese_chin_137.jpg,japanese,15,train
images/newfoundland_156.jpg,newfoundland,20,train
images/newfoundland_96.jpg,newfoundland,20,train
images/Abyssinian_167.jpg,abyssinian,0,train
images/Bengal_195.jpg,bengal,4,train
images/english_cocker_spaniel_183.jpg,english,11,train
images/japanese_chin_110.jpg,japanese,15,train
images/British_Shorthair_190.jpg,british,8,train
images/Maine_Coon_64.jpg,maine,18,train
images/american_bulldog_74.jpg,american,1,train
images/american_bulldog_45.jpg,american,1,train
images/chihuahua_75.jpg,chihuahua,9,train
images/great_pyrenees_6.jpg,great,13,train
images/saint_bernard_122.jpg,saint,26,train
images/shiba_inu_113.jpg,shiba,29,train
images/Bengal_96.jpg,bengal,4,train
images/great_pyrenees_12.jpg,great,13,train
images/Egyptian_Mau_131.jpg,egyptian,10,train
images/newfoundland_74.jpg,newfoundland,20,train
images/japanese_chin_98.jpg,japanese,15,train
images/Birman_153.jpg,birman,5,train
images/British_Shorthair_102.jpg,british,8,train
images/keeshond_20.jpg,keeshond,16,train
images/saint_bernard_124.jpg,saint,26,train
images/english_setter_50.jpg,english,11,train
images/newfoundland_138.jpg,newfoundland,20,train
images/samoyed_28.jpg,samoyed,27,train
images/german_shorthaired_9.jpg,german,12,train
images/Ragdoll_235.jpg,ragdoll,24,train
images/english_setter_44.jpg,english,11,train
images/american_bulldog_138.jpg,american,1,train
images/samoyed_59.jpg,samoyed,27,train
images/pomeranian_156.jpg,pomeranian,22,train
images/Ragdoll_245.jpg,ragdoll,24,train
images/havanese_38.jpg,havanese,14,train
images/Russian_Blue_95.jpg,russian,25,train
images/Birman_193.jpg,birman,5,train
images/Egyptian_Mau_2.jpg,egyptian,10,train
images/newfoundland_27.jpg,newfoundland,20,train
images/great_pyrenees_61.jpg,great,13,train
images/english_cocker_spaniel_16.jpg,english,11,train
images/leonberger_69.jpg,leonberger,17,train
images/yorkshire_terrier_191.jpg,yorkshire,34,train
images/american_pit_bull_terrier_179.jpg,american,1,train
images/Ragdoll_13.jpg,ragdoll,24,train
images/samoyed_189.jpg,samoyed,27,train
images/miniature_pinscher_39.jpg,miniature,19,train
images/Siamese_18.jpg,siamese,30,train
images/pomeranian_17.jpg,pomeranian,22,train
images/american_pit_bull_terrier_132.jpg,american,1,train
images/english_cocker_spaniel_114.jpg,english,11,train
images/basset_hound_104.jpg,basset,2,train
images/american_bulldog_16.jpg,american,1,train
images/chihuahua_37.jpg,chihuahua,9,train
images/Birman_152.jpg,birman,5,train
images/samoyed_61.jpg,samoyed,27,train
images/Maine_Coon_53.jpg,maine,18,train
images/Ragdoll_189.jpg,ragdoll,24,train
images/shiba_inu_97.jpg,shiba,29,train
images/keeshond_19.jpg,keeshond,16,train
images/Bengal_3.jpg,bengal,4,train
images/Sphynx_138.jpg,sphynx,31,train
images/japanese_chin_169.jpg,japanese,15,train
images/staffordshire_bull_terrier_34.jpg,staffordshire,32,train
images/shiba_inu_88.jpg,shiba,29,train
images/Persian_75.jpg,persian,21,train
images/wheaten_terrier_132.jpg,wheaten,33,train
images/english_setter_162.jpg,english,11,train
images/Persian_31.jpg,persian,21,train
images/Egyptian_Mau_122.jpg,egyptian,10,train
images/keeshond_25.jpg,keeshond,16,train
images/Siamese_195.jpg,siamese,30,train
images/Russian_Blue_66.jpg,russian,25,train
images/english_setter_27.jpg,english,11,train
images/yorkshire_terrier_19.jpg,yorkshire,34,train
images/great_pyrenees_93.jpg,great,13,train
images/german_shorthaired_120.jpg,german,12,train
images/boxer_197.jpg,boxer,7,train
images/Abyssinian_77.jpg,abyssinian,0,val
images/Abyssinian_204.jpg,abyssinian,0,val
images/Abyssinian_11.jpg,abyssinian,0,val
images/Abyssinian_24.jpg,abyssinian,0,val
images/Abyssinian_232.jpg,abyssinian,0,val
images/Abyssinian_117.jpg,abyssinian,0,val
images/Abyssinian_33.jpg,abyssinian,0,val
images/Abyssinian_104.jpg,abyssinian,0,val
images/Abyssinian_228.jpg,abyssinian,0,val
images/Abyssinian_32.jpg,abyssinian,0,val
images/Abyssinian_27.jpg,abyssinian,0,val
images/Abyssinian_179.jpg,abyssinian,0,val
images/Abyssinian_98.jpg,abyssinian,0,val
images/Abyssinian_6.jpg,abyssinian,0,val
images/Abyssinian_190.jpg,abyssinian,0,val
images/Abyssinian_125.jpg,abyssinian,0,val
images/Abyssinian_18.jpg,abyssinian,0,val
images/Abyssinian_14.jpg,abyssinian,0,val
images/Abyssinian_69.jpg,abyssinian,0,val
images/Abyssinian_157.jpg,abyssinian,0,val
images/Abyssinian_13.jpg,abyssinian,0,val
images/Abyssinian_113.jpg,abyssinian,0,val
images/Abyssinian_226.jpg,abyssinian,0,val
images/Abyssinian_19.jpg,abyssinian,0,val
images/Abyssinian_181.jpg,abyssinian,0,val
images/Abyssinian_129.jpg,abyssinian,0,val
images/Abyssinian_7.jpg,abyssinian,0,val
images/Abyssinian_215.jpg,abyssinian,0,val
images/Abyssinian_170.jpg,abyssinian,0,val
images/Abyssinian_177.jpg,abyssinian,0,val
images/Abyssinian_37.jpg,abyssinian,0,val
images/Abyssinian_101.jpg,abyssinian,0,val
images/Abyssinian_85.jpg,abyssinian,0,val
images/Abyssinian_25.jpg,abyssinian,0,val
images/Abyssinian_123.jpg,abyssinian,0,val
images/Abyssinian_4.jpg,abyssinian,0,val
images/Abyssinian_100.jpg,abyssinian,0,val
images/Abyssinian_61.jpg,abyssinian,0,val
images/Abyssinian_67.jpg,abyssinian,0,val
images/Abyssinian_174.jpg,abyssinian,0,val
images/Bengal_149.jpg,bengal,4,val
images/Bengal_73.jpg,bengal,4,val
images/Bengal_138.jpg,bengal,4,val
images/Bengal_151.jpg,bengal,4,val
images/Bengal_25.jpg,bengal,4,val
images/Bengal_49.jpg,bengal,4,val
images/Bengal_23.jpg,bengal,4,val
images/Bengal_174.jpg,bengal,4,val
images/Bengal_180.jpg,bengal,4,val
images/Bengal_197.jpg,bengal,4,val
images/Bengal_97.jpg,bengal,4,val
images/Bengal_7.jpg,bengal,4,val
images/Bengal_2.jpg,bengal,4,val
images/Bengal_107.jpg,bengal,4,val
images/Bengal_60.jpg,bengal,4,val
images/Bengal_200.jpg,bengal,4,val
images/Bengal_139.jpg,bengal,4,val
images/Bengal_40.jpg,bengal,4,val
images/Bengal_89.jpg,bengal,4,val
images/Bengal_166.jpg,bengal,4,val
images/Bengal_93.jpg,bengal,4,val
images/Bengal_46.jpg,bengal,4,val
images/Bengal_105.jpg,bengal,4,val
images/Bengal_29.jpg,bengal,4,val
images/Bengal_164.jpg,bengal,4,val
images/Bengal_10.jpg,bengal,4,val
images/Bengal_53.jpg,bengal,4,val
images/Bengal_102.jpg,bengal,4,val
images/Bengal_147.jpg,bengal,4,val
images/Bengal_75.jpg,bengal,4,val
images/Bengal_131.jpg,bengal,4,val
images/Bengal_81.jpg,bengal,4,val
images/Bengal_120.jpg,bengal,4,val
images/Bengal_43.jpg,bengal,4,val
images/Bengal_18.jpg,bengal,4,val
images/Bengal_83.jpg,bengal,4,val
images/Bengal_27.jpg,bengal,4,val
images/Bengal_154.jpg,bengal,4,val
images/Bengal_54.jpg,bengal,4,val
images/Bengal_44.jpg,bengal,4,val
images/Birman_25.jpg,birman,5,val
images/Birman_166.jpg,birman,5,val
images/Birman_181.jpg,birman,5,val
images/Birman_78.jpg,birman,5,val
images/Birman_130.jpg,birman,5,val
images/Birman_111.jpg,birman,5,val
images/Birman_109.jpg,birman,5,val
images/Birman_87.jpg,birman,5,val
images/Birman_90.jpg,birman,5,val
images/Birman_187.jpg,birman,5,val
images/Birman_13.jpg,birman,5,val
images/Birman_108.jpg,birman,5,val
images/Birman_151.jpg,birman,5,val
images/Birman_143.jpg,birman,5,val
images/Birman_69.jpg,birman,5,val
images/Birman_82.jpg,birman,5,val
images/Birman_171.jpg,birman,5,val
images/Birman_49.jpg,birman,5,val
images/Birman_131.jpg,birman,5,val
images/Birman_74.jpg,birman,5,val
images/Birman_76.jpg,birman,5,val
images/Birman_28.jpg,birman,5,val
images/Birman_180.jpg,birman,5,val
images/Birman_198.jpg,birman,5,val
images/Birman_157.jpg,birman,5,val
images/Birman_177.jpg,birman,5,val
images/Birman_129.jpg,birman,5,val
images/Birman_22.jpg,birman,5,val
images/Birman_60.jpg,birman,5,val
images/Birman_45.jpg,birman,5,val
images/Birman_115.jpg,birman,5,val
images/Birman_137.jpg,birman,5,val
images/Birman_140.jpg,birman,5,val
images/Birman_136.jpg,birman,5,val
images/Birman_96.jpg,birman,5,val
images/Birman_199.jpg,birman,5,val
images/Birman_160.jpg,birman,5,val
images/Birman_14.jpg,birman,5,val
images/Birman_168.jpg,birman,5,val
images/Birman_112.jpg,birman,5,val
images/Bombay_120.jpg,bombay,6,val
images/Bombay_1.jpg,bombay,6,val
images/Bombay_200.jpg,bombay,6,val
images/Bombay_38.jpg,bombay,6,val
images/Bombay_91.jpg,bombay,6,val
images/Bombay_185.jpg,bombay,6,val
images/Bombay_136.jpg,bombay,6,val
images/Bombay_107.jpg,bombay,6,val
images/Bombay_49.jpg,bombay,6,val
images/Bombay_163.jpg,bombay,6,val
images/Bombay_45.jpg,bombay,6,val
images/Bombay_183.jpg,bombay,6,val
images/Bombay_74.jpg,bombay,6,val
images/Bombay_150.jpg,bombay,6,val
images/Bombay_6.jpg,bombay,6,val
images/Bombay_217.jpg,bombay,6,val
images/Bombay_72.jpg,bombay,6,val
images/Bombay_118.jpg,bombay,6,val
images/Bombay_167.jpg,bombay,6,val
images/Bombay_160.jpg,bombay,6,val
images/Bombay_109.jpg,bombay,6,val
images/Bombay_173.jpg,bombay,6,val
images/Bombay_43.jpg,bombay,6,val
images/Bombay_155.jpg,bombay,6,val
images/Bombay_156.jpg,bombay,6,val
images/Bombay_215.jpg,bombay,6,val
images/Bombay_64.jpg,bombay,6,val
images/Bombay_139.jpg,bombay,6,val
images/Bombay_77.jpg,bombay,6,val
images/Bombay_130.jpg,bombay,6,val
images/Bombay_94.jpg,bombay,6,val
images/Bombay_97.jpg,bombay,6,val
images/Bombay_181.jpg,bombay,6,val
images/Bombay_55.jpg,bombay,6,val
images/Bombay_99.jpg,bombay,6,val
images/Bombay_59.jpg,bombay,6,val
images/Bombay_16.jpg,bombay,6,val
images/Bombay_19.jpg,bombay,6,val
images/Bombay_56.jpg,bombay,6,val
images/Bombay_30.jpg,bombay,6,val
images/British_Shorthair_108.jpg,british,8,val
images/British_Shorthair_193.jpg,british,8,val
images/British_Shorthair_276.jpg,british,8,val
images/British_Shorthair_178.jpg,british,8,val
images/British_Shorthair_199.jpg,british,8,val
images/British_Shorthair_88.jpg,british,8,val
images/British_Shorthair_141.jpg,british,8,val
images/British_Shorthair_210.jpg,british,8,val
images/British_Shorthair_149.jpg,british,8,val
images/British_Shorthair_135.jpg,british,8,val
images/British_Shorthair_78.jpg,british,8,val
images/British_Shorthair_109.jpg,british,8,val
images/British_Shorthair_172.jpg,british,8,val
images/British_Shorthair_29.jpg,british,8,val
images/British_Shorthair_179.jpg,british,8,val
images/British_Shorthair_100.jpg,british,8,val
images/British_Shorthair_31.jpg,british,8,val
images/British_Shorthair_22.jpg,british,8,val
images/British_Shorthair_3.jpg,british,8,val
images/British_Shorthair_51.jpg,british,8,val
images/British_Shorthair_139.jpg,british,8,val
images/British_Shorthair_218.jpg,british,8,val
images/British_Shorthair_272.jpg,british,8,val
images/British_Shorthair_136.jpg,british,8,val
images/British_Shorthair_42.jpg,british,8,val
images/British_Shorthair_174.jpg,british,8,val
images/British_Shorthair_92.jpg,british,8,val
images/British_Shorthair_155.jpg,british,8,val
images/British_Shorthair_120.jpg,british,8,val
images/British_Shorthair_165.jpg,british,8,val
images/British_Shorthair_83.jpg,british,8,val
images/British_Shorthair_167.jpg,british,8,val
images/British_Shorthair_168.jpg,british,8,val
images/British_Shorthair_119.jpg,british,8,val
images/British_Shorthair_140.jpg,british,8,val
images/British_Shorthair_144.jpg,british,8,val
images/British_Shorthair_52.jpg,british,8,val
images/British_Shorthair_212.jpg,british,8,val
images/British_Shorthair_205.jpg,british,8,val
images/British_Shorthair_62.jpg,british,8,val
images/Egyptian_Mau_220.jpg,egyptian,10,val
images/Egyptian_Mau_102.jpg,egyptian,10,val
images/Egyptian_Mau_148.jpg,egyptian,10,val
images/Egyptian_Mau_144.jpg,egyptian,10,val
images/Egyptian_Mau_73.jpg,egyptian,10,val
images/Egyptian_Mau_222.jpg,egyptian,10,val
images/Egyptian_Mau_213.jpg,egyptian,10,val
images/Egyptian_Mau_139.jpg,egyptian,10,val
images/Egyptian_Mau_10.jpg,egyptian,10,val
images/Egyptian_Mau_1.jpg,egyptian,10,val
images/Egyptian_Mau_198.jpg,egyptian,10,val
images/Egyptian_Mau_49.jpg,egyptian,10,val
images/Egyptian_Mau_104.jpg,egyptian,10,val
images/Egyptian_Mau_93.jpg,egyptian,10,val
images/Egyptian_Mau_27.jpg,egyptian,10,val
images/Egyptian_Mau_7.jpg,egyptian,10,val
images/Egyptian_Mau_153.jpg,egyptian,10,val
images/Egyptian_Mau_160.jpg,egyptian,10,val
images/Egyptian_Mau_204.jpg,egyptian,10,val
images/Egyptian_Mau_56.jpg,egyptian,10,val
images/Egyptian_Mau_36.jpg,egyptian,10,val
images/Egyptian_Mau_218.jpg,egyptian,10,val
images/Egyptian_Mau_189.jpg,egyptian,10,val
images/Egyptian_Mau_54.jpg,egyptian,10,val
images/Egyptian_Mau_196.jpg,egyptian,10,val
images/Egyptian_Mau_11.jpg,egyptian,10,val
images/Egyptian_Mau_223.jpg,egyptian,10,val
images/Egyptian_Mau_43.jpg,egyptian,10,val
images/Egyptian_Mau_33.jpg,egyptian,10,val
images/Egyptian_Mau_46.jpg,egyptian,10,val
images/Egyptian_Mau_51.jpg,egyptian,10,val
images/Egyptian_Mau_171.jpg,egyptian,10,val
images/Egyptian_Mau_114.jpg,egyptian,10,val
images/Egyptian_Mau_62.jpg,egyptian,10,val
images/Egyptian_Mau_99.jpg,egyptian,10,val
images/Egyptian_Mau_133.jpg,egyptian,10,val
images/Egyptian_Mau_140.jpg,egyptian,10,val
