,path,label,split,name
7688,train/n03425413/ILSVRC2012_val_00029203.JPEG,n03425413,train,gas pump
7689,train/n03425413/n03425413_19388.JPEG,n03425413,train,gas pump
7690,train/n03425413/n03425413_2953.JPEG,n03425413,train,gas pump
7691,train/n03425413/n03425413_6935.JPEG,n03425413,train,gas pump
7692,train/n03425413/n03425413_20799.JPEG,n03425413,train,gas pump
7693,train/n03425413/n03425413_88.JPEG,n03425413,train,gas pump
7694,train/n03425413/n03425413_13216.JPEG,n03425413,train,gas pump
7695,train/n03425413/n03425413_21019.JPEG,n03425413,train,gas pump
7696,train/n03425413/n03425413_21235.JPEG,n03425413,train,gas pump
7697,train/n03425413/n03425413_21104.JPEG,n03425413,train,gas pump
7698,train/n03425413/n03425413_20327.JPEG,n03425413,train,gas pump
7699,train/n03425413/n03425413_18006.JPEG,n03425413,train,gas pump
7700,train/n03425413/n03425413_15064.JPEG,n03425413,train,gas pump
7701,train/n03425413/n03425413_21077.JPEG,n03425413,train,gas pump
7702,train/n03425413/n03425413_21228.JPEG,n03425413,train,gas pump
7703,train/n03425413/n03425413_14114.JPEG,n03425413,train,gas pump
7704,train/n03425413/n03425413_15515.JPEG,n03425413,train,gas pump
7705,train/n03425413/n03425413_10278.JPEG,n03425413,train,gas pump
7706,train/n03425413/n03425413_1985.JPEG,n03425413,train,gas pump
7707,train/n03425413/n03425413_7443.JPEG,n03425413,train,gas pump
7708,train/n03425413/n03425413_416.JPEG,n03425413,train,gas pump
7709,train/n03425413/ILSVRC2012_val_00019256.JPEG,n03425413,train,gas pump
7710,train/n03425413/n03425413_10534.JPEG,n03425413,train,gas pump
7711,train/n03425413/n03425413_748.JPEG,n03425413,train,gas pump
7712,train/n03425413/n03425413_10496.JPEG,n03425413,train,gas pump
7713,train/n03425413/n03425413_19113.JPEG,n03425413,train,gas pump
7714,train/n03425413/n03425413_17485.JPEG,n03425413,train,gas pump
7715,train/n03425413/n03425413_1284.JPEG,n03425413,train,gas pump
7716,train/n03425413/n03425413_8078.JPEG,n03425413,train,gas pump
7717,train/n03425413/n03425413_9079.JPEG,n03425413,train,gas pump
7718,train/n03425413/n03425413_15109.JPEG,n03425413,train,gas pump
7719,train/n03425413/n03425413_7668.JPEG,n03425413,train,gas pump
7720,train/n03425413/n03425413_9905.JPEG,n03425413,train,gas pump
7721,train/n03425413/n03425413_2354.JPEG,n03425413,train,gas pump
7722,train/n03425413/n03425413_19683.JPEG,n03425413,train,gas pump
7723,train/n03425413/n03425413_20814.JPEG,n03425413,train,gas pump
7724,train/n03425413/n03425413_16804.JPEG,n03425413,train,gas pump
7725,train/n03425413/n03425413_13449.JPEG,n03425413,train,gas pump
7726,train/n03425413/n03425413_17055.JPEG,n03425413,train,gas pump
7727,train/n03425413/n03425413_14665.JPEG,n03425413,train,gas pump
7728,train/n03425413/n03425413_21283.JPEG,n03425413,train,gas pump
7729,train/n03425413/n03425413_21315.JPEG,n03425413,train,gas pump
7730,train/n03425413/n03425413_13328.JPEG,n03425413,train,gas pump
7731,train/n03425413/n03425413_16755.JPEG,n03425413,train,gas pump
7732,train/n03425413/n03425413_12869.JPEG,n03425413,train,gas pump
7733,train/n03425413/ILSVRC2012_val_00017866.JPEG,n03425413,train,gas pump
7734,train/n03425413/n03425413_3103.JPEG,n03425413,train,gas pump
7735,train/n03425413/n03425413_15019.JPEG,n03425413,train,gas pump
7736,train/n03425413/n03425413_15474.JPEG,n03425413,train,gas pump
7737,train/n03425413/n03425413_14325.JPEG,n03425413,train,gas pump
7738,train/n03425413/n03425413_21278.JPEG,n03425413,train,gas pump
7739,train/n03425413/n03425413_16303.JPEG,n03425413,train,gas pump
7740,train/n03425413/n03425413_2423.JPEG,n03425413,train,gas pump
7741,train/n03425413/n03425413_19018.JPEG,n03425413,train,gas pump
7742,train/n03425413/n03425413_13473.JPEG,n03425413,train,gas pump
7743,train/n03425413/n03425413_25387.JPEG,n03425413,train,gas pump
7744,train/n03425413/n03425413_11464.JPEG,n03425413,train,gas pump
7745,train/n03425413/n03425413_1469.JPEG,n03425413,train,gas pump
7746,train/n03425413/n03425413_13148.JPEG,n03425413,train,gas pump
7747,train/n03425413/n03425413_11085.JPEG,n03425413,train,gas pump
7748,train/n03425413/n03425413_14244.JPEG,n03425413,train,gas pump
7749,train/n03425413/n03425413_13319.JPEG,n03425413,train,gas pump
7750,train/n03425413/n03425413_13284.JPEG,n03425413,train,gas pump
7751,train/n03425413/n03425413_21314.JPEG,n03425413,train,gas pump
7752,train/n03425413/n03425413_19127.JPEG,n03425413,train,gas pump
7753,train/n03425413/n03425413_16203.JPEG,n03425413,train,gas pump
7754,train/n03425413/n03425413_18357.JPEG,n03425413,train,gas pump
7755,train/n03425413/n03425413_1714.JPEG,n03425413,train,gas pump
7756,train/n03425413/n03425413_13619.JPEG,n03425413,train,gas pump
7757,train/n03425413/n03425413_19217.JPEG,n03425413,train,gas pump
7758,train/n03425413/n03425413_13986.JPEG,n03425413,train,gas pump
7759,train/n03425413/n03425413_8408.JPEG,n03425413,train,gas pump
7760,train/n03425413/n03425413_9236.JPEG,n03425413,train,gas pump
7761,train/n03425413/n03425413_486.JPEG,n03425413,train,gas pump
7762,train/n03425413/n03425413_19416.JPEG,n03425413,train,gas pump
7763,train/n03425413/n03425413_6407.JPEG,n03425413,train,gas pump
7764,train/n03425413/n03425413_13279.JPEG,n03425413,train,gas pump
7765,train/n03425413/n03425413_728.JPEG,n03425413,train,gas pump
7766,train/n03425413/ILSVRC2012_val_00005183.JPEG,n03425413,train,gas pump
7767,train/n03425413/n03425413_21594.JPEG,n03425413,train,gas pump
7768,train/n03425413/n03425413_1257.JPEG,n03425413,train,gas pump
7769,train/n03425413/n03425413_22717.JPEG,n03425413,train,gas pump
7770,train/n03425413/n03425413_15203.JPEG,n03425413,train,gas pump
7771,train/n03425413/n03425413_16097.JPEG,n03425413,train,gas pump
7772,train/n03425413/n03425413_3088.JPEG,n03425413,train,gas pump
7773,train/n03425413/n03425413_13576.JPEG,n03425413,train,gas pump
7774,train/n03425413/n03425413_12807.JPEG,n03425413,train,gas pump
7775,train/n03425413/n03425413_2625.JPEG,n03425413,train,gas pump
7776,train/n03425413/n03425413_21747.JPEG,n03425413,train,gas pump
7777,train/n03425413/n03425413_2818.JPEG,n03425413,train,gas pump
7778,train/n03425413/n03425413_11564.JPEG,n03425413,train,gas pump
7779,train/n03425413/n03425413_14277.JPEG,n03425413,train,gas pump
7780,train/n03425413/n03425413_2109.JPEG,n03425413,train,gas pump
7781,train/n03425413/n03425413_2055.JPEG,n03425413,train,gas pump
7782,train/n03425413/n03425413_1825.JPEG,n03425413,train,gas pump
7783,train/n03425413/n03425413_14783.JPEG,n03425413,train,gas pump
7784,train/n03425413/n03425413_2594.JPEG,n03425413,train,gas pump
7785,train/n03425413/n03425413_7203.JPEG,n03425413,train,gas pump
7786,train/n03425413/n03425413_19733.JPEG,n03425413,train,gas pump
7787,train/n03425413/n03425413_14353.JPEG,n03425413,train,gas pump
7788,train/n03425413/n03425413_8924.JPEG,n03425413,train,gas pump
7789,train/n03425413/n03425413_11367.JPEG,n03425413,train,gas pump
7790,train/n03425413/n03425413_13746.JPEG,n03425413,train,gas pump
7791,train/n03425413/n03425413_14755.JPEG,n03425413,train,gas pump
7792,train/n03425413/n03425413_16724.JPEG,n03425413,train,gas pump
7793,train/n03425413/ILSVRC2012_val_00046178.JPEG,n03425413,train,gas pump
7794,train/n03425413/n03425413_15403.JPEG,n03425413,train,gas pump
7795,train/n03425413/n03425413_11123.JPEG,n03425413,train,gas pump
7796,train/n03425413/n03425413_29828.JPEG,n03425413,train,gas pump
7797,train/n03425413/n03425413_16544.JPEG,n03425413,train,gas pump
7798,train/n03425413/ILSVRC2012_val_00040715.JPEG,n03425413,train,gas pump
7799,train/n03425413/n03425413_12909.JPEG,n03425413,train,gas pump
7800,train/n03425413/n03425413_5343.JPEG,n03425413,train,gas pump
7801,train/n03425413/n03425413_29593.JPEG,n03425413,train,gas pump
7802,train/n03425413/n03425413_14027.JPEG,n03425413,train,gas pump
7803,train/n03425413/n03425413_13928.JPEG,n03425413,train,gas pump
7804,train/n03425413/n03425413_10143.JPEG,n03425413,train,gas pump
7805,train/n03425413/n03425413_22107.JPEG,n03425413,train,gas pump
7806,train/n03425413/n03425413_14594.JPEG,n03425413,train,gas pump
7807,train/n03425413/n03425413_8727.JPEG,n03425413,train,gas pump
7808,train/n03425413/n03425413_2889.JPEG,n03425413,train,gas pump
7809,train/n03425413/n03425413_10357.JPEG,n03425413,train,gas pump
7810,train/n03425413/n03425413_7944.JPEG,n03425413,train,gas pump
7811,train/n03425413/n03425413_16013.JPEG,n03425413,train,gas pump
7812,train/n03425413/n03425413_9585.JPEG,n03425413,train,gas pump
7813,train/n03425413/n03425413_20199.JPEG,n03425413,train,gas pump
7814,train/n03425413/n03425413_638.JPEG,n03425413,train,gas pump
7815,train/n03425413/n03425413_13427.JPEG,n03425413,train,gas pump
7816,train/n03425413/n03425413_14573.JPEG,n03425413,train,gas pump
7817,train/n03425413/n03425413_19116.JPEG,n03425413,train,gas pump
7818,train/n03425413/ILSVRC2012_val_00032455.JPEG,n03425413,train,gas pump
7819,train/n03425413/n03425413_13324.JPEG,n03425413,train,gas pump
7820,train/n03425413/n03425413_13369.JPEG,n03425413,train,gas pump
7821,train/n03425413/n03425413_20016.JPEG,n03425413,train,gas pump
7822,train/n03425413/n03425413_13668.JPEG,n03425413,train,gas pump
7823,train/n03425413/n03425413_17833.JPEG,n03425413,train,gas pump
7824,train/n03425413/n03425413_14214.JPEG,n03425413,train,gas pump
7825,train/n03425413/ILSVRC2012_val_00015654.JPEG,n03425413,train,gas pump
7826,train/n03425413/n03425413_16129.JPEG,n03425413,train,gas pump
7827,train/n03425413/n03425413_2586.JPEG,n03425413,train,gas pump
7828,train/n03425413/n03425413_23413.JPEG,n03425413,train,gas pump
7829,train/n03425413/n03425413_21908.JPEG,n03425413,train,gas pump
7830,train/n03425413/n03425413_14826.JPEG,n03425413,train,gas pump
7831,train/n03425413/n03425413_16809.JPEG,n03425413,train,gas pump
7832,train/n03425413/n03425413_16794.JPEG,n03425413,train,gas pump
7833,train/n03425413/n03425413_21059.JPEG,n03425413,train,gas pump
7834,train/n03425413/n03425413_7416.JPEG,n03425413,train,gas pump
7835,train/n03425413/n03425413_20168.JPEG,n03425413,train,gas pump
7836,train/n03425413/n03425413_20676.JPEG,n03425413,train,gas pump
7837,train/n03425413/n03425413_10844.JPEG,n03425413,train,gas pump
7838,train/n03425413/n03425413_19234.JPEG,n03425413,train,gas pump
7839,train/n03425413/n03425413_21948.JPEG,n03425413,train,gas pump
7840,train/n03425413/n03425413_19117.JPEG,n03425413,train,gas pump
7841,train/n03425413/n03425413_11064.JPEG,n03425413,train,gas pump
7842,train/n03425413/n03425413_4249.JPEG,n03425413,train,gas pump
7843,train/n03425413/n03425413_16427.JPEG,n03425413,train,gas pump
7844,train/n03425413/n03425413_1296.JPEG,n03425413,train,gas pump
7845,train/n03425413/n03425413_364.JPEG,n03425413,train,gas pump
7846,train/n03425413/n03425413_21354.JPEG,n03425413,train,gas pump
7847,train/n03425413/n03425413_4619.JPEG,n03425413,train,gas pump
7848,train/n03425413/n03425413_7064.JPEG,n03425413,train,gas pump
7849,train/n03425413/n03425413_16655.JPEG,n03425413,train,gas pump
7850,train/n03425413/n03425413_11396.JPEG,n03425413,train,gas pump
7851,train/n03425413/n03425413_12724.JPEG,n03425413,train,gas pump
7852,train/n03425413/n03425413_19055.JPEG,n03425413,train,gas pump
7853,train/n03425413/n03425413_403.JPEG,n03425413,train,gas pump
7854,train/n03425413/n03425413_11673.JPEG,n03425413,train,gas pump
7855,train/n03425413/n03425413_8313.JPEG,n03425413,train,gas pump
7856,train/n03425413/n03425413_20607.JPEG,n03425413,train,gas pump
7857,train/n03425413/n03425413_18478.JPEG,n03425413,train,gas pump
7858,train/n03425413/n03425413_21288.JPEG,n03425413,train,gas pump
7859,train/n03425413/n03425413_7383.JPEG,n03425413,train,gas pump
7860,train/n03425413/n03425413_3634.JPEG,n03425413,train,gas pump
7861,train/n03425413/n03425413_20978.JPEG,n03425413,train,gas pump
7862,train/n03425413/n03425413_6774.JPEG,n03425413,train,gas pump
7863,train/n03425413/n03425413_16437.JPEG,n03425413,train,gas pump
7864,train/n03425413/n03425413_8557.JPEG,n03425413,train,gas pump
7865,train/n03425413/n03425413_17098.JPEG,n03425413,train,gas pump
7866,train/n03425413/n03425413_19944.JPEG,n03425413,train,gas pump
7867,train/n03425413/n03425413_14708.JPEG,n03425413,train,gas pump
7868,train/n03425413/n03425413_21658.JPEG,n03425413,train,gas pump
7869,train/n03425413/ILSVRC2012_val_00017469.JPEG,n03425413,train,gas pump
7870,train/n03425413/n03425413_15525.JPEG,n03425413,train,gas pump
7871,train/n03425413/n03425413_11325.JPEG,n03425413,train,gas pump
7872,train/n03425413/n03425413_15086.JPEG,n03425413,train,gas pump
7873,train/n03425413/n03425413_14253.JPEG,n03425413,train,gas pump
7874,train/n03425413/n03425413_2079.JPEG,n03425413,train,gas pump
7875,train/n03425413/n03425413_20675.JPEG,n03425413,train,gas pump
7876,train/n03425413/n03425413_19145.JPEG,n03425413,train,gas pump
7877,train/n03425413/n03425413_30579.JPEG,n03425413,train,gas pump
7878,train/n03425413/n03425413_22814.JPEG,n03425413,train,gas pump
7879,train/n03425413/n03425413_27.JPEG,n03425413,train,gas pump
7880,train/n03425413/n03425413_21276.JPEG,n03425413,train,gas pump
7881,train/n03425413/n03425413_7346.JPEG,n03425413,train,gas pump
7882,train/n03425413/n03425413_14395.JPEG,n03425413,train,gas pump
7883,train/n03425413/n03425413_8564.JPEG,n03425413,train,gas pump
7884,train/n03425413/ILSVRC2012_val_00031186.JPEG,n03425413,train,gas pump
7885,train/n03425413/n03425413_13543.JPEG,n03425413,train,gas pump
7886,train/n03425413/n03425413_14146.JPEG,n03425413,train,gas pump
7887,train/n03425413/n03425413_18566.JPEG,n03425413,train,gas pump
7888,train/n03425413/n03425413_14504.JPEG,n03425413,train,gas pump
7889,train/n03425413/n03425413_19034.JPEG,n03425413,train,gas pump
7890,train/n03425413/n03425413_15773.JPEG,n03425413,train,gas pump
7891,train/n03425413/n03425413_106.JPEG,n03425413,train,gas pump
7892,train/n03425413/n03425413_7656.JPEG,n03425413,train,gas pump
7893,train/n03425413/n03425413_14756.JPEG,n03425413,train,gas pump
7894,train/n03425413/n03425413_14464.JPEG,n03425413,train,gas pump
7895,train/n03425413/n03425413_13609.JPEG,n03425413,train,gas pump
7896,train/n03425413/n03425413_3618.JPEG,n03425413,train,gas pump
7897,train/n03425413/n03425413_17067.JPEG,n03425413,train,gas pump
7898,train/n03425413/n03425413_12888.JPEG,n03425413,train,gas pump
7899,train/n03425413/n03425413_14376.JPEG,n03425413,train,gas pump
7900,train/n03425413/n03425413_15469.JPEG,n03425413,train,gas pump
7901,train/n03425413/n03425413_14127.JPEG,n03425413,train,gas pump
7902,train/n03425413/n03425413_15278.JPEG,n03425413,train,gas pump
7903,train/n03425413/n03425413_29349.JPEG,n03425413,train,gas pump
7904,train/n03425413/n03425413_27486.JPEG,n03425413,train,gas pump
7905,train/n03425413/n03425413_18623.JPEG,n03425413,train,gas pump
7906,train/n03425413/n03425413_7393.JPEG,n03425413,train,gas pump
7907,train/n03425413/n03425413_13158.JPEG,n03425413,train,gas pump
7908,train/n03425413/n03425413_17109.JPEG,n03425413,train,gas pump
7909,train/n03425413/n03425413_8646.JPEG,n03425413,train,gas pump
7910,train/n03425413/n03425413_14704.JPEG,n03425413,train,gas pump
7911,train/n03425413/n03425413_20313.JPEG,n03425413,train,gas pump
7912,train/n03425413/n03425413_16864.JPEG,n03425413,train,gas pump
7913,train/n03425413/n03425413_14669.JPEG,n03425413,train,gas pump
7914,train/n03425413/n03425413_21329.JPEG,n03425413,train,gas pump
7915,train/n03425413/n03425413_13269.JPEG,n03425413,train,gas pump
7916,train/n03425413/n03425413_4957.JPEG,n03425413,train,gas pump
7917,train/n03425413/n03425413_14779.JPEG,n03425413,train,gas pump
7918,train/n03425413/n03425413_22005.JPEG,n03425413,train,gas pump
7919,train/n03425413/n03425413_10117.JPEG,n03425413,train,gas pump
7920,train/n03425413/n03425413_20234.JPEG,n03425413,train,gas pump
7921,train/n03425413/n03425413_16975.JPEG,n03425413,train,gas pump
7922,train/n03425413/n03425413_12763.JPEG,n03425413,train,gas pump
7923,train/n03425413/n03425413_14366.JPEG,n03425413,train,gas pump
7924,train/n03425413/n03425413_465.JPEG,n03425413,train,gas pump
7925,train/n03425413/n03425413_14437.JPEG,n03425413,train,gas pump
7926,train/n03425413/n03425413_26954.JPEG,n03425413,train,gas pump
7927,train/n03425413/n03425413_13384.JPEG,n03425413,train,gas pump
7928,train/n03425413/n03425413_14908.JPEG,n03425413,train,gas pump
7929,train/n03425413/n03425413_9229.JPEG,n03425413,train,gas pump
7930,train/n03425413/n03425413_14554.JPEG,n03425413,train,gas pump
7931,train/n03425413/n03425413_16189.JPEG,n03425413,train,gas pump
7932,train/n03425413/n03425413_19078.JPEG,n03425413,train,gas pump
7933,train/n03425413/n03425413_14186.JPEG,n03425413,train,gas pump
7934,train/n03425413/n03425413_367.JPEG,n03425413,train,gas pump
7935,train/n03425413/n03425413_6994.JPEG,n03425413,train,gas pump
7936,train/n03425413/n03425413_9843.JPEG,n03425413,train,gas pump
7937,train/n03425413/n03425413_14069.JPEG,n03425413,train,gas pump
7938,train/n03425413/n03425413_22055.JPEG,n03425413,train,gas pump
7939,train/n03425413/n03425413_3408.JPEG,n03425413,train,gas pump
7940,train/n03425413/n03425413_16613.JPEG,n03425413,train,gas pump
7941,train/n03425413/n03425413_6048.JPEG,n03425413,train,gas pump
7942,train/n03425413/n03425413_9877.JPEG,n03425413,train,gas pump
7943,train/n03425413/n03425413_17926.JPEG,n03425413,train,gas pump
7944,train/n03425413/n03425413_4827.JPEG,n03425413,train,gas pump
7945,train/n03425413/n03425413_16949.JPEG,n03425413,train,gas pump
7946,train/n03425413/n03425413_8579.JPEG,n03425413,train,gas pump
7947,train/n03425413/n03425413_19363.JPEG,n03425413,train,gas pump
7948,train/n03425413/n03425413_13517.JPEG,n03425413,train,gas pump
7949,train/n03425413/n03425413_14558.JPEG,n03425413,train,gas pump
7950,train/n03425413/n03425413_15094.JPEG,n03425413,train,gas pump
7951,train/n03425413/n03425413_27196.JPEG,n03425413,train,gas pump
7952,train/n03425413/n03425413_1355.JPEG,n03425413,train,gas pump
7953,train/n03425413/n03425413_2103.JPEG,n03425413,train,gas pump
7954,train/n03425413/n03425413_14427.JPEG,n03425413,train,gas pump
7955,train/n03425413/n03425413_14424.JPEG,n03425413,train,gas pump
7956,train/n03425413/n03425413_19927.JPEG,n03425413,train,gas pump
7957,train/n03425413/n03425413_14188.JPEG,n03425413,train,gas pump
7958,train/n03425413/n03425413_15497.JPEG,n03425413,train,gas pump
7959,train/n03425413/n03425413_16788.JPEG,n03425413,train,gas pump
7960,train/n03425413/n03425413_8003.JPEG,n03425413,train,gas pump
7961,train/n03425413/n03425413_6767.JPEG,n03425413,train,gas pump
7962,train/n03425413/ILSVRC2012_val_00019667.JPEG,n03425413,train,gas pump
7963,train/n03425413/n03425413_15158.JPEG,n03425413,train,gas pump
7964,train/n03425413/n03425413_20286.JPEG,n03425413,train,gas pump
7965,train/n03425413/n03425413_14356.JPEG,n03425413,train,gas pump
7966,train/n03425413/n03425413_21147.JPEG,n03425413,train,gas pump
7967,train/n03425413/n03425413_13726.JPEG,n03425413,train,gas pump
7968,train/n03425413/ILSVRC2012_val_00006909.JPEG,n03425413,train,gas pump
7969,train/n03425413/n03425413_18874.JPEG,n03425413,train,gas pump
7970,train/n03425413/n03425413_5716.JPEG,n03425413,train,gas pump
7971,train/n03425413/n03425413_33015.JPEG,n03425413,train,gas pump
7972,train/n03425413/n03425413_4138.JPEG,n03425413,train,gas pump
7973,train/n03425413/n03425413_20386.JPEG,n03425413,train,gas pump
7974,train/n03425413/n03425413_14136.JPEG,n03425413,train,gas pump
7975,train/n03425413/n03425413_12623.JPEG,n03425413,train,gas pump
7976,train/n03425413/n03425413_503.JPEG,n03425413,train,gas pump
7977,train/n03425413/n03425413_20137.JPEG,n03425413,train,gas pump
7978,train/n03425413/n03425413_14969.JPEG,n03425413,train,gas pump
7979,train/n03425413/n03425413_32926.JPEG,n03425413,train,gas pump
7980,train/n03425413/n03425413_18634.JPEG,n03425413,train,gas pump
7981,train/n03425413/n03425413_19198.JPEG,n03425413,train,gas pump
7982,train/n03425413/n03425413_26127.JPEG,n03425413,train,gas pump
7983,train/n03425413/n03425413_7515.JPEG,n03425413,train,gas pump
7984,train/n03425413/n03425413_14398.JPEG,n03425413,train,gas pump
7985,train/n03425413/n03425413_20773.JPEG,n03425413,train,gas pump
7986,train/n03425413/n03425413_6449.JPEG,n03425413,train,gas pump
7987,train/n03425413/n03425413_21657.JPEG,n03425413,train,gas pump
7988,train/n03425413/n03425413_15379.JPEG,n03425413,train,gas pump
7989,train/n03425413/n03425413_13809.JPEG,n03425413,train,gas pump
7990,train/n03425413/n03425413_21514.JPEG,n03425413,train,gas pump
7991,train/n03425413/n03425413_24884.JPEG,n03425413,train,gas pump
7992,train/n03425413/n03425413_14803.JPEG,n03425413,train,gas pump
7993,train/n03425413/n03425413_13545.JPEG,n03425413,train,gas pump
7994,train/n03425413/n03425413_14279.JPEG,n03425413,train,gas pump
7995,train/n03425413/ILSVRC2012_val_00033364.JPEG,n03425413,train,gas pump
7996,train/n03425413/n03425413_9733.JPEG,n03425413,train,gas pump
7997,train/n03425413/n03425413_29148.JPEG,n03425413,train,gas pump
7998,train/n03425413/n03425413_15375.JPEG,n03425413,train,gas pump
7999,train/n03425413/n03425413_16116.JPEG,n03425413,train,gas pump
8000,train/n03425413/n03425413_14363.JPEG,n03425413,train,gas pump
8001,train/n03425413/n03425413_19083.JPEG,n03425413,train,gas pump
8002,train/n03425413/n03425413_31799.JPEG,n03425413,train,gas pump
8003,train/n03425413/n03425413_15075.JPEG,n03425413,train,gas pump
8004,train/n03425413/n03425413_22613.JPEG,n03425413,train,gas pump
8005,train/n03425413/n03425413_2678.JPEG,n03425413,train,gas pump
8006,train/n03425413/n03425413_17208.JPEG,n03425413,train,gas pump
8007,train/n03425413/n03425413_3083.JPEG,n03425413,train,gas pump
8008,train/n03425413/n03425413_6298.JPEG,n03425413,train,gas pump
8009,train/n03425413/n03425413_6757.JPEG,n03425413,train,gas pump
8010,train/n03425413/n03425413_16197.JPEG,n03425413,train,gas pump
8011,train/n03425413/n03425413_15577.JPEG,n03425413,train,gas pump
8012,train/n03425413/n03425413_8596.JPEG,n03425413,train,gas pump
8013,train/n03425413/n03425413_13133.JPEG,n03425413,train,gas pump
8014,train/n03425413/n03425413_21454.JPEG,n03425413,train,gas pump
8015,train/n03425413/n03425413_7886.JPEG,n03425413,train,gas pump
8016,train/n03425413/n03425413_20558.JPEG,n03425413,train,gas pump
8017,train/n03425413/n03425413_15009.JPEG,n03425413,train,gas pump
8018,train/n03425413/n03425413_719.JPEG,n03425413,train,gas pump
8019,train/n03425413/n03425413_4855.JPEG,n03425413,train,gas pump
8020,train/n03425413/n03425413_2717.JPEG,n03425413,train,gas pump
8021,train/n03425413/n03425413_16468.JPEG,n03425413,train,gas pump
8022,train/n03425413/n03425413_21435.JPEG,n03425413,train,gas pump
8023,train/n03425413/n03425413_14507.JPEG,n03425413,train,gas pump
8024,train/n03425413/n03425413_28779.JPEG,n03425413,train,gas pump
8025,train/n03425413/n03425413_20659.JPEG,n03425413,train,gas pump
8026,train/n03425413/n03425413_5574.JPEG,n03425413,train,gas pump
8027,train/n03425413/n03425413_15528.JPEG,n03425413,train,gas pump
8028,train/n03425413/n03425413_12984.JPEG,n03425413,train,gas pump
8029,train/n03425413/n03425413_13687.JPEG,n03425413,train,gas pump
8030,train/n03425413/n03425413_16049.JPEG,n03425413,train,gas pump
8031,train/n03425413/n03425413_15398.JPEG,n03425413,train,gas pump
8032,train/n03425413/n03425413_1769.JPEG,n03425413,train,gas pump
8033,train/n03425413/n03425413_24734.JPEG,n03425413,train,gas pump
8034,train/n03425413/n03425413_13489.JPEG,n03425413,train,gas pump
8035,train/n03425413/n03425413_28327.JPEG,n03425413,train,gas pump
8036,train/n03425413/n03425413_8047.JPEG,n03425413,train,gas pump
8037,train/n03425413/n03425413_21604.JPEG,n03425413,train,gas pump
8038,train/n03425413/n03425413_14433.JPEG,n03425413,train,gas pump
8039,train/n03425413/n03425413_16608.JPEG,n03425413,train,gas pump
8040,train/n03425413/n03425413_21894.JPEG,n03425413,train,gas pump
8041,train/n03425413/n03425413_16749.JPEG,n03425413,train,gas pump
8042,train/n03425413/n03425413_547.JPEG,n03425413,train,gas pump
8043,train/n03425413/n03425413_14409.JPEG,n03425413,train,gas pump
8044,train/n03425413/n03425413_26737.JPEG,n03425413,train,gas pump
8045,train/n03425413/n03425413_2637.JPEG,n03425413,train,gas pump
8046,train/n03425413/n03425413_4937.JPEG,n03425413,train,gas pump
8047,train/n03425413/n03425413_13973.JPEG,n03425413,train,gas pump
8048,train/n03425413/n03425413_21508.JPEG,n03425413,train,gas pump
8049,train/n03425413/n03425413_14528.JPEG,n03425413,train,gas pump
8050,train/n03425413/n03425413_27335.JPEG,n03425413,train,gas pump
8051,train/n03425413/n03425413_6268.JPEG,n03425413,train,gas pump
8052,train/n03425413/n03425413_14596.JPEG,n03425413,train,gas pump
8053,train/n03425413/n03425413_13795.JPEG,n03425413,train,gas pump
8054,train/n03425413/n03425413_16209.JPEG,n03425413,train,gas pump
8055,train/n03425413/n03425413_13018.JPEG,n03425413,train,gas pump
8056,train/n03425413/n03425413_9035.JPEG,n03425413,train,gas pump
8057,train/n03425413/n03425413_14813.JPEG,n03425413,train,gas pump
8058,train/n03425413/n03425413_3053.JPEG,n03425413,train,gas pump
8059,train/n03425413/n03425413_20774.JPEG,n03425413,train,gas pump
8060,train/n03425413/n03425413_13309.JPEG,n03425413,train,gas pump
8061,train/n03425413/n03425413_15395.JPEG,n03425413,train,gas pump
8062,train/n03425413/n03425413_13028.JPEG,n03425413,train,gas pump
8063,train/n03425413/n03425413_13496.JPEG,n03425413,train,gas pump
8064,train/n03425413/n03425413_3823.JPEG,n03425413,train,gas pump
8065,train/n03425413/n03425413_15569.JPEG,n03425413,train,gas pump
8066,train/n03425413/n03425413_8014.JPEG,n03425413,train,gas pump
8067,train/n03425413/n03425413_16657.JPEG,n03425413,train,gas pump
8068,train/n03425413/n03425413_3594.JPEG,n03425413,train,gas pump
8069,train/n03425413/n03425413_12898.JPEG,n03425413,train,gas pump
8070,train/n03425413/n03425413_16419.JPEG,n03425413,train,gas pump
8071,train/n03425413/n03425413_18487.JPEG,n03425413,train,gas pump
8072,train/n03425413/n03425413_5777.JPEG,n03425413,train,gas pump
8073,train/n03425413/n03425413_15963.JPEG,n03425413,train,gas pump
8074,train/n03425413/n03425413_14983.JPEG,n03425413,train,gas pump
8075,train/n03425413/n03425413_20946.JPEG,n03425413,train,gas pump
8076,train/n03425413/n03425413_15085.JPEG,n03425413,train,gas pump
8077,train/n03425413/n03425413_14197.JPEG,n03425413,train,gas pump
8078,train/n03425413/n03425413_31444.JPEG,n03425413,train,gas pump
8079,train/n03425413/n03425413_15837.JPEG,n03425413,train,gas pump
8080,train/n03425413/n03425413_21395.JPEG,n03425413,train,gas pump
8081,train/n03425413/ILSVRC2012_val_00007186.JPEG,n03425413,train,gas pump
8082,train/n03425413/n03425413_1359.JPEG,n03425413,train,gas pump
8083,train/n03425413/n03425413_11284.JPEG,n03425413,train,gas pump
8084,train/n03425413/n03425413_13257.JPEG,n03425413,train,gas pump
