,image_path,label_str,label,split
8344,val/n03888257/n03888257_7011.JPEG,parachute,8,test
8345,val/n03888257/n03888257_12401.JPEG,parachute,8,test
8346,val/n03888257/n03888257_13600.JPEG,parachute,8,test
8347,val/n03888257/n03888257_4682.JPEG,parachute,8,test
8348,val/n03888257/n03888257_51522.JPEG,parachute,8,test
8349,val/n03888257/n03888257_19580.JPEG,parachute,8,test
8350,val/n03888257/n03888257_33250.JPEG,parachute,8,test
8351,val/n02979186/n02979186_5280.JPEG,cassette player,0,test
8352,val/n02979186/n02979186_26451.JPEG,cassette player,0,test
8353,val/n02979186/n02979186_5792.JPEG,cassette player,0,test
8354,val/n02979186/n02979186_2810.JPEG,cassette player,0,test
8355,val/n02979186/n02979186_24492.JPEG,cassette player,0,test
8356,val/n02979186/n02979186_13722.JPEG,cassette player,0,test
8357,val/n02979186/n02979186_16422.JPEG,cassette player,0,test
8358,val/n02979186/n02979186_2902.JPEG,cassette player,0,test
8359,val/n02979186/n02979186_24592.JPEG,cassette player,0,test
8360,val/n02979186/n02979186_15511.JPEG,cassette player,0,test
8361,val/n02979186/n02979186_2632.JPEG,cassette player,0,test
8362,val/n02979186/ILSVRC2012_val_00043731.JPEG,cassette player,0,test
8363,val/n02979186/n02979186_3182.JPEG,cassette player,0,test
8364,val/n02979186/n02979186_562.JPEG,cassette player,0,test
8365,val/n02979186/n02979186_11550.JPEG,cassette player,0,test
8366,val/n02979186/n02979186_9811.JPEG,cassette player,0,test
8367,val/n02979186/n02979186_16142.JPEG,cassette player,0,test
8368,val/n02979186/n02979186_24591.JPEG,cassette player,0,test
8369,val/n02979186/n02979186_20880.JPEG,cassette player,0,test
8370,val/n02979186/n02979186_3772.JPEG,cassette player,0,test
8371,val/n02979186/n02979186_442.JPEG,cassette player,0,test
8372,val/n02979186/n02979186_12092.JPEG,cassette player,0,test
8373,val/n02979186/n02979186_15382.JPEG,cassette player,0,test
8374,val/n02979186/n02979186_12962.JPEG,cassette player,0,test
8375,val/n02979186/n02979186_18581.JPEG,cassette player,0,test
8376,val/n02979186/n02979186_4690.JPEG,cassette player,0,test
8377,val/n02979186/n02979186_21472.JPEG,cassette player,0,test
8378,val/n02979186/n02979186_16241.JPEG,cassette player,0,test
8379,val/n02979186/n02979186_2981.JPEG,cassette player,0,test
8380,val/n02979186/n02979186_2842.JPEG,cassette player,0,test
8381,val/n02979186/n02979186_930.JPEG,cassette player,0,test
8382,val/n02979186/n02979186_14721.JPEG,cassette player,0,test
8383,val/n02979186/n02979186_6470.JPEG,cassette player,0,test
8384,val/n02979186/n02979186_20112.JPEG,cassette player,0,test
8385,val/n02979186/n02979186_3530.JPEG,cassette player,0,test
8386,val/n02979186/n02979186_9232.JPEG,cassette player,0,test
8387,val/n02979186/n02979186_11.JPEG,cassette player,0,test
8388,val/n02979186/n02979186_6172.JPEG,cassette player,0,test
8389,val/n02979186/n02979186_12590.JPEG,cassette player,0,test
8390,val/n02979186/n02979186_931.JPEG,cassette player,0,test
8391,val/n02979186/n02979186_17940.JPEG,cassette player,0,test
8392,val/n02979186/n02979186_19542.JPEG,cassette player,0,test
8393,val/n02979186/n02979186_15940.JPEG,cassette player,0,test
8394,val/n02979186/n02979186_21640.JPEG,cassette player,0,test
8395,val/n02979186/n02979186_2742.JPEG,cassette player,0,test
8396,val/n02979186/n02979186_4281.JPEG,cassette player,0,test
8397,val/n02979186/n02979186_491.JPEG,cassette player,0,test
8398,val/n02979186/n02979186_5162.JPEG,cassette player,0,test
8399,val/n02979186/n02979186_6012.JPEG,cassette player,0,test
8400,val/n02979186/n02979186_15931.JPEG,cassette player,0,test
8401,val/n02979186/n02979186_3200.JPEG,cassette player,0,test
8402,val/n02979186/n02979186_10912.JPEG,cassette player,0,test
8403,val/n02979186/n02979186_9411.JPEG,cassette player,0,test
8404,val/n02979186/n02979186_15972.JPEG,cassette player,0,test
8405,val/n02979186/n02979186_9450.JPEG,cassette player,0,test
8406,val/n02979186/n02979186_1381.JPEG,cassette player,0,test
8407,val/n02979186/n02979186_2141.JPEG,cassette player,0,test
8408,val/n02979186/n02979186_12822.JPEG,cassette player,0,test
8409,val/n02979186/n02979186_7362.JPEG,cassette player,0,test
8410,val/n02979186/n02979186_1961.JPEG,cassette player,0,test
8411,val/n02979186/n02979186_18720.JPEG,cassette player,0,test
8412,val/n02979186/ILSVRC2012_val_00045110.JPEG,cassette player,0,test
8413,val/n02979186/n02979186_26822.JPEG,cassette player,0,test
8414,val/n02979186/n02979186_3902.JPEG,cassette player,0,test
8415,val/n02979186/n02979186_12260.JPEG,cassette player,0,test
8416,val/n02979186/n02979186_22992.JPEG,cassette player,0,test
8417,val/n02979186/n02979186_11790.JPEG,cassette player,0,test
8418,val/n02979186/n02979186_22761.JPEG,cassette player,0,test
8419,val/n02979186/n02979186_2172.JPEG,cassette player,0,test
8420,val/n02979186/n02979186_7820.JPEG,cassette player,0,test
8421,val/n02979186/n02979186_1561.JPEG,cassette player,0,test
8422,val/n02979186/n02979186_20220.JPEG,cassette player,0,test
8423,val/n02979186/n02979186_5970.JPEG,cassette player,0,test
8424,val/n02979186/n02979186_9371.JPEG,cassette player,0,test
8425,val/n02979186/n02979186_12101.JPEG,cassette player,0,test
8426,val/n02979186/n02979186_4361.JPEG,cassette player,0,test
8427,val/n02979186/n02979186_2002.JPEG,cassette player,0,test
8428,val/n02979186/n02979186_70.JPEG,cassette player,0,test
8429,val/n02979186/n02979186_6520.JPEG,cassette player,0,test
8430,val/n02979186/n02979186_1932.JPEG,cassette player,0,test
8431,val/n02979186/n02979186_8092.JPEG,cassette player,0,test
8432,val/n02979186/n02979186_26120.JPEG,cassette player,0,test
8433,val/n02979186/n02979186_4230.JPEG,cassette player,0,test
8434,val/n02979186/n02979186_510.JPEG,cassette player,0,test
8435,val/n02979186/n02979186_19390.JPEG,cassette player,0,test
8436,val/n02979186/n02979186_20600.JPEG,cassette player,0,test
8437,val/n02979186/n02979186_22871.JPEG,cassette player,0,test
8438,val/n02979186/n02979186_5321.JPEG,cassette player,0,test
8439,val/n02979186/n02979186_23440.JPEG,cassette player,0,test
8440,val/n02979186/n02979186_5460.JPEG,cassette player,0,test
8441,val/n02979186/n02979186_9740.JPEG,cassette player,0,test
8442,val/n02979186/n02979186_11481.JPEG,cassette player,0,test
8443,val/n02979186/n02979186_19091.JPEG,cassette player,0,test
8444,val/n02979186/n02979186_11782.JPEG,cassette player,0,test
8445,val/n02979186/n02979186_14462.JPEG,cassette player,0,test
8446,val/n02979186/n02979186_6390.JPEG,cassette player,0,test
8447,val/n02979186/ILSVRC2012_val_00008651.JPEG,cassette player,0,test
8448,val/n02979186/n02979186_19412.JPEG,cassette player,0,test
8449,val/n02979186/n02979186_482.JPEG,cassette player,0,test
8450,val/n02979186/n02979186_1401.JPEG,cassette player,0,test
8451,val/n02979186/n02979186_1621.JPEG,cassette player,0,test
8452,val/n02979186/n02979186_600.JPEG,cassette player,0,test
8453,val/n02979186/n02979186_17460.JPEG,cassette player,0,test
8454,val/n02979186/n02979186_19820.JPEG,cassette player,0,test
8455,val/n02979186/n02979186_6271.JPEG,cassette player,0,test
8456,val/n02979186/n02979186_271.JPEG,cassette player,0,test
8457,val/n02979186/n02979186_20362.JPEG,cassette player,0,test
8458,val/n02979186/n02979186_8861.JPEG,cassette player,0,test
8459,val/n02979186/n02979186_3211.JPEG,cassette player,0,test
8460,val/n02979186/n02979186_5481.JPEG,cassette player,0,test
8461,val/n02979186/n02979186_15951.JPEG,cassette player,0,test
8462,val/n02979186/n02979186_10200.JPEG,cassette player,0,test
8463,val/n02979186/n02979186_4552.JPEG,cassette player,0,test
8464,val/n02979186/n02979186_4720.JPEG,cassette player,0,test
8465,val/n02979186/n02979186_24941.JPEG,cassette player,0,test
8466,val/n02979186/n02979186_13950.JPEG,cassette player,0,test
8467,val/n02979186/n02979186_22681.JPEG,cassette player,0,test
8468,val/n02979186/n02979186_13661.JPEG,cassette player,0,test
8469,val/n02979186/n02979186_5962.JPEG,cassette player,0,test
8470,val/n02979186/n02979186_21910.JPEG,cassette player,0,test
8471,val/n02979186/n02979186_9431.JPEG,cassette player,0,test
8472,val/n02979186/n02979186_13902.JPEG,cassette player,0,test
8473,val/n02979186/ILSVRC2012_val_00042482.JPEG,cassette player,0,test
8474,val/n02979186/n02979186_11861.JPEG,cassette player,0,test
8475,val/n02979186/n02979186_1692.JPEG,cassette player,0,test
8476,val/n02979186/n02979186_811.JPEG,cassette player,0,test
8477,val/n02979186/n02979186_1792.JPEG,cassette player,0,test
8478,val/n02979186/n02979186_6122.JPEG,cassette player,0,test
8479,val/n02979186/n02979186_5411.JPEG,cassette player,0,test
8480,val/n02979186/n02979186_16952.JPEG,cassette player,0,test
8481,val/n02979186/n02979186_27582.JPEG,cassette player,0,test
8482,val/n02979186/n02979186_27471.JPEG,cassette player,0,test
8483,val/n02979186/n02979186_4341.JPEG,cassette player,0,test
8484,val/n02979186/n02979186_4691.JPEG,cassette player,0,test
8485,val/n02979186/n02979186_11120.JPEG,cassette player,0,test
8486,val/n02979186/n02979186_2381.JPEG,cassette player,0,test
8487,val/n02979186/n02979186_13061.JPEG,cassette player,0,test
8488,val/n02979186/n02979186_13572.JPEG,cassette player,0,test
8489,val/n02979186/n02979186_14630.JPEG,cassette player,0,test
8490,val/n02979186/n02979186_1542.JPEG,cassette player,0,test
8491,val/n02979186/n02979186_5622.JPEG,cassette player,0,test
8492,val/n02979186/n02979186_12172.JPEG,cassette player,0,test
8493,val/n02979186/n02979186_13250.JPEG,cassette player,0,test
8494,val/n02979186/n02979186_16581.JPEG,cassette player,0,test
8495,val/n02979186/n02979186_10751.JPEG,cassette player,0,test
8496,val/n02979186/n02979186_25141.JPEG,cassette player,0,test
8497,val/n02979186/n02979186_15432.JPEG,cassette player,0,test
8498,val/n02979186/n02979186_9041.JPEG,cassette player,0,test
8499,val/n02979186/n02979186_6992.JPEG,cassette player,0,test
8500,val/n02979186/n02979186_18070.JPEG,cassette player,0,test
8501,val/n02979186/n02979186_19440.JPEG,cassette player,0,test
8502,val/n02979186/n02979186_2830.JPEG,cassette player,0,test
8503,val/n02979186/ILSVRC2012_val_00042982.JPEG,cassette player,0,test
8504,val/n02979186/n02979186_4830.JPEG,cassette player,0,test
8505,val/n02979186/n02979186_20631.JPEG,cassette player,0,test
8506,val/n02979186/n02979186_6712.JPEG,cassette player,0,test
8507,val/n02979186/n02979186_20620.JPEG,cassette player,0,test
8508,val/n02979186/n02979186_13502.JPEG,cassette player,0,test
8509,val/n02979186/n02979186_4511.JPEG,cassette player,0,test
8510,val/n02979186/ILSVRC2012_val_00035482.JPEG,cassette player,0,test
8511,val/n02979186/n02979186_1841.JPEG,cassette player,0,test
8512,val/n02979186/n02979186_7672.JPEG,cassette player,0,test
8513,val/n02979186/n02979186_1200.JPEG,cassette player,0,test
8514,val/n02979186/n02979186_23730.JPEG,cassette player,0,test
8515,val/n02979186/n02979186_17680.JPEG,cassette player,0,test
8516,val/n02979186/n02979186_10402.JPEG,cassette player,0,test
8517,val/n02979186/n02979186_2230.JPEG,cassette player,0,test
8518,val/n02979186/n02979186_18472.JPEG,cassette player,0,test
8519,val/n02979186/n02979186_27392.JPEG,cassette player,0,test
8520,val/n02979186/n02979186_9910.JPEG,cassette player,0,test
8521,val/n02979186/n02979186_13851.JPEG,cassette player,0,test
8522,val/n02979186/n02979186_5772.JPEG,cassette player,0,test
8523,val/n02979186/n02979186_6531.JPEG,cassette player,0,test
8524,val/n02979186/n02979186_14271.JPEG,cassette player,0,test
8525,val/n02979186/n02979186_2841.JPEG,cassette player,0,test
8526,val/n02979186/n02979186_21941.JPEG,cassette player,0,test
8527,val/n02979186/n02979186_14601.JPEG,cassette player,0,test
8528,val/n02979186/n02979186_5781.JPEG,cassette player,0,test
8529,val/n02979186/n02979186_17312.JPEG,cassette player,0,test
8530,val/n02979186/n02979186_2772.JPEG,cassette player,0,test
8531,val/n02979186/n02979186_18190.JPEG,cassette player,0,test
8532,val/n02979186/n02979186_6181.JPEG,cassette player,0,test
8533,val/n02979186/n02979186_5822.JPEG,cassette player,0,test
8534,val/n02979186/n02979186_17470.JPEG,cassette player,0,test
8535,val/n02979186/n02979186_960.JPEG,cassette player,0,test
8536,val/n02979186/n02979186_19690.JPEG,cassette player,0,test
8537,val/n02979186/n02979186_12072.JPEG,cassette player,0,test
8538,val/n02979186/n02979186_5841.JPEG,cassette player,0,test
8539,val/n02979186/n02979186_10612.JPEG,cassette player,0,test
8540,val/n02979186/n02979186_3620.JPEG,cassette player,0,test
8541,val/n02979186/n02979186_19322.JPEG,cassette player,0,test
8542,val/n02979186/n02979186_18450.JPEG,cassette player,0,test
8543,val/n02979186/n02979186_16101.JPEG,cassette player,0,test
8544,val/n02979186/n02979186_18131.JPEG,cassette player,0,test
8545,val/n02979186/n02979186_13281.JPEG,cassette player,0,test
8546,val/n02979186/n02979186_13442.JPEG,cassette player,0,test
8547,val/n02979186/n02979186_6851.JPEG,cassette player,0,test
8548,val/n02979186/n02979186_7150.JPEG,cassette player,0,test
8549,val/n02979186/n02979186_26820.JPEG,cassette player,0,test
8550,val/n02979186/n02979186_12060.JPEG,cassette player,0,test
8551,val/n02979186/n02979186_11151.JPEG,cassette player,0,test
8552,val/n02979186/n02979186_3010.JPEG,cassette player,0,test
8553,val/n02979186/n02979186_3472.JPEG,cassette player,0,test
8554,val/n02979186/n02979186_11372.JPEG,cassette player,0,test
8555,val/n02979186/n02979186_8122.JPEG,cassette player,0,test
8556,val/n02979186/n02979186_11410.JPEG,cassette player,0,test
8557,val/n02979186/n02979186_14050.JPEG,cassette player,0,test
8558,val/n02979186/n02979186_22882.JPEG,cassette player,0,test
8559,val/n02979186/n02979186_27262.JPEG,cassette player,0,test
8560,val/n02979186/n02979186_872.JPEG,cassette player,0,test
8561,val/n02979186/n02979186_2312.JPEG,cassette player,0,test
8562,val/n02979186/n02979186_19011.JPEG,cassette player,0,test
8563,val/n02979186/n02979186_13742.JPEG,cassette player,0,test
8564,val/n02979186/n02979186_12122.JPEG,cassette player,0,test
8565,val/n02979186/n02979186_21392.JPEG,cassette player,0,test
8566,val/n02979186/n02979186_27322.JPEG,cassette player,0,test
8567,val/n02979186/n02979186_9131.JPEG,cassette player,0,test
8568,val/n02979186/n02979186_20561.JPEG,cassette player,0,test
8569,val/n02979186/ILSVRC2012_val_00035160.JPEG,cassette player,0,test
8570,val/n02979186/n02979186_10232.JPEG,cassette player,0,test
8571,val/n02979186/n02979186_8971.JPEG,cassette player,0,test
8572,val/n02979186/n02979186_351.JPEG,cassette player,0,test
8573,val/n02979186/n02979186_16382.JPEG,cassette player,0,test
8574,val/n02979186/n02979186_10271.JPEG,cassette player,0,test
8575,val/n02979186/n02979186_12140.JPEG,cassette player,0,test
8576,val/n02979186/n02979186_7492.JPEG,cassette player,0,test
8577,val/n02979186/n02979186_10691.JPEG,cassette player,0,test
8578,val/n02979186/n02979186_3260.JPEG,cassette player,0,test
8579,val/n02979186/n02979186_280.JPEG,cassette player,0,test
8580,val/n02979186/n02979186_7712.JPEG,cassette player,0,test
8581,val/n02979186/n02979186_11670.JPEG,cassette player,0,test
8582,val/n02979186/n02979186_3161.JPEG,cassette player,0,test
8583,val/n02979186/n02979186_19190.JPEG,cassette player,0,test
8584,val/n02979186/n02979186_9011.JPEG,cassette player,0,test
8585,val/n02979186/n02979186_8751.JPEG,cassette player,0,test
8586,val/n02979186/n02979186_4001.JPEG,cassette player,0,test
8587,val/n02979186/n02979186_20312.JPEG,cassette player,0,test
8588,val/n02979186/n02979186_1891.JPEG,cassette player,0,test
8589,val/n02979186/n02979186_27632.JPEG,cassette player,0,test
8590,val/n02979186/n02979186_23650.JPEG,cassette player,0,test
8591,val/n02979186/n02979186_731.JPEG,cassette player,0,test
8592,val/n02979186/n02979186_10532.JPEG,cassette player,0,test
8593,val/n02979186/n02979186_140.JPEG,cassette player,0,test
8594,val/n02979186/n02979186_11881.JPEG,cassette player,0,test
8595,val/n02979186/n02979186_1061.JPEG,cassette player,0,test
8596,val/n02979186/n02979186_19582.JPEG,cassette player,0,test
8597,val/n02979186/n02979186_2051.JPEG,cassette player,0,test
8598,val/n02979186/n02979186_11871.JPEG,cassette player,0,test
8599,val/n02979186/ILSVRC2012_val_00028911.JPEG,cassette player,0,test
8600,val/n02979186/n02979186_1632.JPEG,cassette player,0,test
8601,val/n02979186/n02979186_9470.JPEG,cassette player,0,test
8602,val/n02979186/n02979186_2642.JPEG,cassette player,0,test
8603,val/n02979186/n02979186_3462.JPEG,cassette player,0,test
8604,val/n02979186/n02979186_7440.JPEG,cassette player,0,test
8605,val/n02979186/n02979186_26590.JPEG,cassette player,0,test
8606,val/n02979186/n02979186_4852.JPEG,cassette player,0,test
8607,val/n02979186/n02979186_260.JPEG,cassette player,0,test
8608,val/n02979186/n02979186_10341.JPEG,cassette player,0,test
8609,val/n02979186/n02979186_13701.JPEG,cassette player,0,test
8610,val/n02979186/n02979186_560.JPEG,cassette player,0,test
8611,val/n02979186/n02979186_4971.JPEG,cassette player,0,test
8612,val/n02979186/n02979186_4032.JPEG,cassette player,0,test
8613,val/n02979186/n02979186_26802.JPEG,cassette player,0,test
8614,val/n02979186/n02979186_2552.JPEG,cassette player,0,test
8615,val/n02979186/n02979186_13841.JPEG,cassette player,0,test
8616,val/n02979186/n02979186_3371.JPEG,cassette player,0,test
8617,val/n02979186/n02979186_11000.JPEG,cassette player,0,test
8618,val/n02979186/n02979186_15441.JPEG,cassette player,0,test
8619,val/n02979186/n02979186_20160.JPEG,cassette player,0,test
8620,val/n02979186/n02979186_7371.JPEG,cassette player,0,test
8621,val/n02979186/n02979186_15901.JPEG,cassette player,0,test
8622,val/n02979186/n02979186_17172.JPEG,cassette player,0,test
8623,val/n02979186/n02979186_20132.JPEG,cassette player,0,test
8624,val/n02979186/n02979186_11971.JPEG,cassette player,0,test
8625,val/n02979186/n02979186_20560.JPEG,cassette player,0,test
8626,val/n02979186/n02979186_14471.JPEG,cassette player,0,test
8627,val/n02979186/n02979186_2702.JPEG,cassette player,0,test
8628,val/n02979186/n02979186_15401.JPEG,cassette player,0,test
8629,val/n02979186/n02979186_3321.JPEG,cassette player,0,test
8630,val/n02979186/n02979186_16192.JPEG,cassette player,0,test
8631,val/n02979186/n02979186_13231.JPEG,cassette player,0,test
8632,val/n02979186/n02979186_9790.JPEG,cassette player,0,test
8633,val/n02979186/n02979186_10230.JPEG,cassette player,0,test
8634,val/n02979186/n02979186_24140.JPEG,cassette player,0,test
8635,val/n02979186/n02979186_10041.JPEG,cassette player,0,test
8636,val/n02979186/n02979186_5392.JPEG,cassette player,0,test
8637,val/n02979186/n02979186_3102.JPEG,cassette player,0,test
8638,val/n02979186/n02979186_18272.JPEG,cassette player,0,test
8639,val/n02979186/n02979186_10670.JPEG,cassette player,0,test
8640,val/n02979186/n02979186_4780.JPEG,cassette player,0,test
8641,val/n02979186/ILSVRC2012_val_00035751.JPEG,cassette player,0,test
8642,val/n02979186/n02979186_6882.JPEG,cassette player,0,test
8643,val/n02979186/n02979186_5980.JPEG,cassette player,0,test
8644,val/n02979186/n02979186_1281.JPEG,cassette player,0,test
8645,val/n02979186/n02979186_3372.JPEG,cassette player,0,test
8646,val/n02979186/ILSVRC2012_val_00020400.JPEG,cassette player,0,test
8647,val/n02979186/n02979186_18802.JPEG,cassette player,0,test
8648,val/n02979186/n02979186_8211.JPEG,cassette player,0,test
8649,val/n02979186/n02979186_22101.JPEG,cassette player,0,test
8650,val/n02979186/n02979186_27252.JPEG,cassette player,0,test
8651,val/n02979186/n02979186_7060.JPEG,cassette player,0,test
8652,val/n02979186/n02979186_1171.JPEG,cassette player,0,test
8653,val/n02979186/n02979186_20701.JPEG,cassette player,0,test
8654,val/n02979186/n02979186_1450.JPEG,cassette player,0,test
8655,val/n02979186/n02979186_2350.JPEG,cassette player,0,test
8656,val/n02979186/n02979186_20730.JPEG,cassette player,0,test
8657,val/n02979186/n02979186_17060.JPEG,cassette player,0,test
8658,val/n02979186/n02979186_22991.JPEG,cassette player,0,test
8659,val/n02979186/n02979186_10250.JPEG,cassette player,0,test
8660,val/n02979186/n02979186_15800.JPEG,cassette player,0,test
8661,val/n02979186/n02979186_3672.JPEG,cassette player,0,test
8662,val/n02979186/n02979186_1810.JPEG,cassette player,0,test
8663,val/n02979186/n02979186_10111.JPEG,cassette player,0,test
8664,val/n02979186/n02979186_23362.JPEG,cassette player,0,test
8665,val/n02979186/n02979186_27110.JPEG,cassette player,0,test
8666,val/n02979186/n02979186_18940.JPEG,cassette player,0,test
8667,val/n02979186/n02979186_2511.JPEG,cassette player,0,test
8668,val/n02979186/n02979186_11052.JPEG,cassette player,0,test
8669,val/n02979186/n02979186_1300.JPEG,cassette player,0,test
8670,val/n02979186/n02979186_14440.JPEG,cassette player,0,test
8671,val/n02979186/n02979186_10151.JPEG,cassette player,0,test
8672,val/n02979186/n02979186_12681.JPEG,cassette player,0,test
8673,val/n02979186/n02979186_15350.JPEG,cassette player,0,test
8674,val/n02979186/n02979186_14550.JPEG,cassette player,0,test
8675,val/n02979186/n02979186_5612.JPEG,cassette player,0,test
8676,val/n02979186/n02979186_22111.JPEG,cassette player,0,test
8677,val/n02979186/n02979186_14712.JPEG,cassette player,0,test
8678,val/n02979186/n02979186_15521.JPEG,cassette player,0,test
8679,val/n02979186/n02979186_21401.JPEG,cassette player,0,test
8680,val/n02979186/n02979186_7531.JPEG,cassette player,0,test
8681,val/n02979186/n02979186_5031.JPEG,cassette player,0,test
8682,val/n02979186/n02979186_13280.JPEG,cassette player,0,test
8683,val/n02979186/n02979186_4090.JPEG,cassette player,0,test
8684,val/n02979186/n02979186_10591.JPEG,cassette player,0,test
8685,val/n02979186/n02979186_162.JPEG,cassette player,0,test
8686,val/n02979186/n02979186_10870.JPEG,cassette player,0,test
8687,val/n02979186/n02979186_1870.JPEG,cassette player,0,test
8688,val/n02979186/n02979186_14100.JPEG,cassette player,0,test
8689,val/n02979186/n02979186_27481.JPEG,cassette player,0,test
8690,val/n02979186/ILSVRC2012_val_00043121.JPEG,cassette player,0,test
8691,val/n02979186/n02979186_14251.JPEG,cassette player,0,test
8692,val/n02979186/n02979186_10211.JPEG,cassette player,0,test
8693,val/n02979186/n02979186_9651.JPEG,cassette player,0,test
8694,val/n02979186/n02979186_5932.JPEG,cassette player,0,test
8695,val/n02979186/n02979186_10930.JPEG,cassette player,0,test
8696,val/n02979186/n02979186_15862.JPEG,cassette player,0,test
8697,val/n02979186/n02979186_1611.JPEG,cassette player,0,test
8698,val/n02979186/n02979186_14771.JPEG,cassette player,0,test
8699,val/n02979186/n02979186_1630.JPEG,cassette player,0,test
8700,val/n02979186/n02979186_40.JPEG,cassette player,0,test
8701,val/n02979186/n02979186_9112.JPEG,cassette player,0,test
8702,val/n02979186/n02979186_11122.JPEG,cassette player,0,test
8703,val/n02979186/n02979186_13510.JPEG,cassette player,0,test
8704,val/n02979186/n02979186_23911.JPEG,cassette player,0,test
8705,val/n02979186/n02979186_13740.JPEG,cassette player,0,test
8706,val/n02979186/n02979186_8570.JPEG,cassette player,0,test
8707,val/n02979186/n02979186_18572.JPEG,cassette player,0,test
8708,val/n03394916/n03394916_5511.JPEG,french horn,4,test
8709,val/n03394916/n03394916_27071.JPEG,french horn,4,test
8710,val/n03394916/n03394916_50730.JPEG,french horn,4,test
8711,val/n03394916/n03394916_33222.JPEG,french horn,4,test
8712,val/n03394916/n03394916_44440.JPEG,french horn,4,test
8713,val/n03394916/n03394916_47651.JPEG,french horn,4,test
8714,val/n03394916/n03394916_2151.JPEG,french horn,4,test
8715,val/n03394916/n03394916_22791.JPEG,french horn,4,test
8716,val/n03394916/n03394916_30261.JPEG,french horn,4,test
8717,val/n03394916/n03394916_8640.JPEG,french horn,4,test
8718,val/n03394916/n03394916_30432.JPEG,french horn,4,test
8719,val/n03394916/n03394916_40411.JPEG,french horn,4,test
8720,val/n03394916/n03394916_55552.JPEG,french horn,4,test
8721,val/n03394916/n03394916_43121.JPEG,french horn,4,test
8722,val/n03394916/n03394916_16781.JPEG,french horn,4,test
8723,val/n03394916/n03394916_33940.JPEG,french horn,4,test
8724,val/n03394916/n03394916_47462.JPEG,french horn,4,test
8725,val/n03394916/n03394916_42732.JPEG,french horn,4,test
8726,val/n03394916/n03394916_30310.JPEG,french horn,4,test
8727,val/n03394916/n03394916_16601.JPEG,french horn,4,test
8728,val/n03394916/n03394916_7951.JPEG,french horn,4,test
8729,val/n03394916/n03394916_46411.JPEG,french horn,4,test
8730,val/n03394916/n03394916_33181.JPEG,french horn,4,test
8731,val/n03394916/n03394916_38340.JPEG,french horn,4,test
8732,val/n03394916/n03394916_38360.JPEG,french horn,4,test
8733,val/n03394916/n03394916_38201.JPEG,french horn,4,test
8734,val/n03394916/n03394916_57212.JPEG,french horn,4,test
8735,val/n03394916/n03394916_30451.JPEG,french horn,4,test
8736,val/n03394916/n03394916_38581.JPEG,french horn,4,test
8737,val/n03394916/n03394916_23222.JPEG,french horn,4,test
8738,val/n03394916/n03394916_9580.JPEG,french horn,4,test
8739,val/n03394916/n03394916_60902.JPEG,french horn,4,test
8740,val/n03394916/n03394916_53962.JPEG,french horn,4,test
8741,val/n03394916/n03394916_38050.JPEG,french horn,4,test
8742,val/n03394916/n03394916_37321.JPEG,french horn,4,test
8743,val/n03394916/n03394916_51161.JPEG,french horn,4,test
8744,val/n03394916/n03394916_36732.JPEG,french horn,4,test
8745,val/n03394916/n03394916_31032.JPEG,french horn,4,test
8746,val/n03394916/n03394916_4251.JPEG,french horn,4,test
8747,val/n03394916/n03394916_38830.JPEG,french horn,4,test
8748,val/n03394916/n03394916_33462.JPEG,french horn,4,test
8749,val/n03394916/n03394916_34332.JPEG,french horn,4,test
8750,val/n03394916/n03394916_46260.JPEG,french horn,4,test
8751,val/n03394916/n03394916_32520.JPEG,french horn,4,test
8752,val/n03394916/n03394916_30001.JPEG,french horn,4,test
8753,val/n03394916/n03394916_32800.JPEG,french horn,4,test
8754,val/n03394916/n03394916_29611.JPEG,french horn,4,test
8755,val/n03394916/n03394916_34532.JPEG,french horn,4,test
8756,val/n03394916/n03394916_25580.JPEG,french horn,4,test
8757,val/n03394916/n03394916_45760.JPEG,french horn,4,test
8758,val/n03394916/n03394916_35360.JPEG,french horn,4,test
8759,val/n03394916/n03394916_62451.JPEG,french horn,4,test
8760,val/n03394916/n03394916_31871.JPEG,french horn,4,test
8761,val/n03394916/ILSVRC2012_val_00041242.JPEG,french horn,4,test
8762,val/n03394916/n03394916_42452.JPEG,french horn,4,test
8763,val/n03394916/n03394916_54531.JPEG,french horn,4,test
8764,val/n03394916/ILSVRC2012_val_00011691.JPEG,french horn,4,test
8765,val/n03394916/n03394916_38212.JPEG,french horn,4,test
8766,val/n03394916/ILSVRC2012_val_00009651.JPEG,french horn,4,test
8767,val/n03394916/n03394916_35292.JPEG,french horn,4,test
8768,val/n03394916/n03394916_51071.JPEG,french horn,4,test
8769,val/n03394916/n03394916_36000.JPEG,french horn,4,test
8770,val/n03394916/n03394916_66070.JPEG,french horn,4,test
8771,val/n03394916/n03394916_44060.JPEG,french horn,4,test
8772,val/n03394916/n03394916_29622.JPEG,french horn,4,test
8773,val/n03394916/n03394916_36662.JPEG,french horn,4,test
8774,val/n03394916/n03394916_46941.JPEG,french horn,4,test
8775,val/n03394916/n03394916_40391.JPEG,french horn,4,test
8776,val/n03394916/n03394916_28830.JPEG,french horn,4,test
8777,val/n03394916/n03394916_36172.JPEG,french horn,4,test
8778,val/n03394916/n03394916_47110.JPEG,french horn,4,test
8779,val/n03394916/n03394916_37991.JPEG,french horn,4,test
8780,val/n03394916/n03394916_45202.JPEG,french horn,4,test
